lat,lon,name
48.8732499,2.3799098,Bonheur
48.8710895,2.3698949,Ho-Made
48.8730847,2.3747665,Chez Dong
48.8730948,2.3617033,Vafamoc
48.8950228,2.3876904,Burger King
48.8441931,2.2933256,The french donuts
48.8439501,2.2933623,Bubble Sweet
48.8568791,2.3783866,La libanaise
48.8357873,2.406551,Burger King
48.8308126,2.276038,McDonald's
48.8707054,2.3597617,Pizza Tova
48.885383,2.292536,Doner King
48.8581355,2.3816625,Ôzgül
48.8632073,2.3663642,Le Fournil de Paris
48.8411643,2.373938,Any Time
48.8419974,2.3758364,Sushi Plus
48.8615983,2.3823706,La maison du Daya
48.8615951,2.3740983,Pizza 67
48.861254,2.3750036,Restaurant Excellent
48.8626127,2.3798343,Pizza San Marco
48.8642124,2.3666949,Di Roma
48.8633879,2.3618031,Sushi Shop
48.8725146,2.3295568,Tavernier & Co
48.8721401,2.3254288,Subway
48.846268,2.3957143,Campus Snacking
48.8642397,2.3685947,Heng Heng
48.864776,2.368066,Les Délices du 24
48.865437,2.3690402,Fong Lai
48.8475483,2.3188336,Focaccia Club
48.8472007,2.3179499,Pokeso
48.8476981,2.3192166,Yibol
48.8569959,2.3781718,Grill Adana
48.8568166,2.3777176,La Fontaine d'Or
48.8567545,2.3775632,Focaccia Club
48.8566047,2.3776373,Chez les deux amis
48.8565055,2.3774238,La Cappadoce
48.8535269,2.3378673,Le Camion qui Fume
48.8683838,2.3420677,Cojean
48.882085,2.294462,En Cas d'Encas
48.875533,2.293799,Bagelstein
48.8624021,2.3651667,Cosi
48.8644997,2.3655947,808 Mac and Cheese
48.8617572,2.3718073,ladid
48.8626679,2.3627043,Traiteur Chinois
48.8630208,2.3680258,Wan Gourmand
48.8642859,2.3657337,#NoComment
48.8616168,2.3707953,Nang Loan
48.862902,2.3681754,Planet Grill
48.873985,2.358594,Paristanbul
48.873489,2.3588318,Restaurant Delena Delices D'anatolie
48.8658909,2.3655839,Osha
48.86097,2.3544885,Burger Joint
48.8608503,2.3548732,Falafel du Liban
48.8484846,2.3412854,Saj
48.8620609,2.3666953,L'Annexe
48.8512662,2.3558009,Wonderland Brunchy
48.8340305,2.3184516,Traiteur Asiatique
48.8615993,2.3829249,Zelal Kebab
48.8617144,2.3827293,La joie de vivre
48.8647767,2.3558282,Mei Wei Xiang
48.8787845,2.4010679,Halal Pizza
48.8646229,2.3720615,Kebab
48.8950758,2.3525434,Allo Rapido Pizza
48.8545165,2.3710722,Gangs
48.8633043,2.3881256,Dr. Auguste
48.857826,2.3813509,El baraka
48.8570236,2.3551292,La Focacceria
48.8391648,2.3093488,Chez Yang
48.8394474,2.3094018,Nafnafa
48.8392554,2.3094392,Appia
48.8427154,2.3132213,Subway
48.8426287,2.3123537,Pasteur Express
48.8445586,2.3185442,Juba Kebab
48.8525728,2.3463576,Falafel for You
48.8440829,2.3724794,Exki
48.8533957,2.3417901,Cozy Factory
48.8289516,2.3820071,Papita
48.867325,2.3845429,Le point grill
48.8689911,2.3678193,Orient Express
48.8685016,2.3667377,Turkish Snack
48.86847,2.3665974,Planet Istanbul
48.8687159,2.3685066,Sonny's
48.8685862,2.3665055,Efes
48.8684865,2.3661812,Le Plaisir Indien
48.8688144,2.3800769,Couronne Food
48.8716303,2.3777995,Souvlaki grill
48.8710472,2.3784717,Kifolie
48.8794975,2.3566111,L'Oasis du Nord
48.8315467,2.3138335,Amore e Gusto
48.8466707,2.3519477,Cardinal Sushi
48.8678987,2.3354545,Vegitai
48.8865544,2.3946173,STReat
48.8718914,2.3477763,Thai Som Tam
48.8558635,2.3864824,Karaagé-ya
48.8729112,2.3593539,Al Assil
48.8608625,2.2916712,Crêpes
48.8773443,2.2928739,Royal Acacias
48.8795038,2.355703,Kum Po 金賓快餐
48.8292026,2.382588,Maji
48.8291308,2.3823983,Hello You
48.868042,2.3605726,Hak Yolu
48.8695678,2.3523357,Burger & Fries
48.869876,2.3530342,Süpriz Berliner Kebab
48.8687056,2.3562086,El Berdawni
48.8609413,2.3681895,Chez Jacques
48.886412,2.325782,O'nan Kebab
48.8861609,2.3263857,Chicken Street
48.8826682,2.3420811,Samy's Barbecue
48.833315,2.3319077,Denfert Food
48.8458821,2.3533232,Mobster Diner
48.8712053,2.3217779,Noon
48.8700082,2.33494,Saz
48.8740224,2.3072898,Sushi Parisien
48.8757847,2.3439762,Picto
48.8618464,2.3511448,Man'Ouché
48.8461624,2.3431516,L'en K
48.8850164,2.325211,Nay Kitchen
48.8392773,2.3233768,Armand
48.8433014,2.3243569,Artisanal
48.8428,2.323934,Au Rendez-Vous des Bretons
48.8440868,2.3089644,Bánh Mi House
48.8449181,2.3100849,Delices Home
48.8463282,2.3430083,Mille et Un Pains
48.8471475,2.3425487,Pomme de Pain
48.8676585,2.3476569,Frenchie To Go
48.8704594,2.3406359,Domino's
48.8734014,2.3205103,Label Ferme
48.8722749,2.3402976,Pause Corée
48.8608631,2.3143637,La calèche dorée
48.8645206,2.3500446,Taqueria
48.8581975,2.3441252,Le Scone Cafe
48.8747358,2.3479307,"Big Fernand ""Poissonnière"""
48.8719531,2.349912,Chez Grégoire
48.8713294,2.3499176,Vert de Plaisir
48.8748828,2.3255827,La Pause Libanaise
48.8691628,2.3922258,Pizza Del Maestro
48.8748464,2.3159127,Rolls
48.8693948,2.3431861,Djawa
48.8765916,2.3487324,Les Burgers de Papa
48.8860731,2.3260614,Meal Time
48.8297718,2.3209936,Istanbul Grill
48.8600742,2.3466402,Deli by melt
48.8731172,2.3429039,Randy's Donuts
48.8617926,2.3492934,Baobab
48.8628796,2.348966,Hakata Choten
48.8463385,2.3740485,Grill Istanbul Kebab
48.8829444,2.3257032,Cosmo
48.8687194,2.3547308,Magic Afrique
48.8627127,2.3870028,Paristanbul
48.8733084,2.3816644,Chef Kuolio
48.8567419,2.3567302,Mosaïque
48.8371629,2.3559666,Chefs de Quartier
48.8874784,2.3887103,Domino's
48.8594097,2.3477231,Marmaris
48.8329272,2.3444296,Bonheur d'Asie
48.8343258,2.3447659,B Cuisine
48.8808657,2.3580528,Aachchi
48.8381417,2.408092,Planet' Tacos
48.8617153,2.353572,Hai Lúa
48.8615831,2.3414377,Libanessence
48.8473632,2.371533,Le Crémieux
48.8708082,2.3615897,Living Food
48.8652637,2.3684065,Le Petit Falafel
48.8850691,2.3782629,Le Beyrouth
48.8850553,2.3782126,Africa in a Box
48.8349957,2.4061809,Relais d'Or
48.862174,2.3496678,Tilal
48.8623073,2.3491106,Leader Sushi
48.831042,2.3304535,Pizza Hut Delivery
48.8299871,2.3284181,Matisse
48.8756834,2.341433,Little Baobei
48.8616123,2.3776536,Aux délices Parmentier
48.8638838,2.3499156,Best Foods
48.8638058,2.3501627,Chawarma beyrout
48.872392,2.3016983,Le Baron
48.8725361,2.3019109,Midore
48.8547342,2.3629269,Crêperie de Turenne
48.8552955,2.3633576,Pasta Linea
48.868568,2.3602352,Pause Croissant
48.8693016,2.3575758,All Star
48.864729,2.3739545,Bar à tartines
48.8647984,2.3746767,Bon Appétit
48.8642651,2.3789696,CasaDiAgana
48.8636021,2.380283,Pizza Milano
48.8622596,2.3777812,Oresto
48.8395951,2.3820031,Chicago Factory
48.8451433,2.3812992,Pizza Bella Vita
48.8492061,2.2822149,Chipotle
48.8670975,2.3474611,Sushi Shop
48.8679477,2.3440571,Midi Net
48.8677333,2.3439283,Pho Montmartre
48.8676892,2.3439468,Junk Smash Burgers
48.8676351,2.3439727,Alla Mano
48.8614367,2.3533462,Subway
48.8684095,2.325457,Caepus
48.8683489,2.3254707,Gourmand Duphot
48.8737867,2.3354992,Krêp
48.8725232,2.3350346,Cojean
48.8725746,2.3346405,Thierry Marx Boulanger
48.87243,2.3336488,Exki
48.8705276,2.3342911,Pomme de Pain
48.8473024,2.2859873,Trattoria Napoletana Da Enzo
48.8316352,2.3782454,Class'croute
48.8344179,2.3677184,Maxence
48.8279515,2.3795858,McCafé
48.8340969,2.369689,Fournée Croustillante
48.8346009,2.3677252,Anatolie
48.8494954,2.2973213,Grenelle Sandwich
48.8493596,2.2977474,Aux Délices de Grenelle
48.8495096,2.2972699,Grenelle Food
48.8533192,2.3427392,O'Tacos
48.8533255,2.3426743,Pizza Rustica
48.8532908,2.3430556,Mich Sandwiches
48.8525204,2.342918,YongFa
48.8571524,2.3595964,King Falafel Palace
48.8706247,2.3498906,Big Falafel
48.8693088,2.3478663,Un monde gourmand - traiteur Solidaire
48.8755394,2.3493209,Woodies
48.8435338,2.3066271,L'Orient des Champs
48.8430309,2.3065562,Signorina
48.8439253,2.307515,So Fresh
48.8727027,2.3281628,Sae Cham
48.8745885,2.3053363,Les Mets d'Honoré
48.873867,2.3042533,PeGast
48.8739045,2.3070519,Noon
48.8734351,2.306165,Exki
48.8739419,2.3071256,Graine
48.8672534,2.2975331,Asie House
48.8688611,2.2990551,Merci Jérôme
48.8690378,2.2989524,PeGast
48.8732873,2.3344794,Pomme de Pain
48.8771983,2.3699986,Gumbo Yaya
48.8477803,2.3511531,Breakfast in America
48.8934596,2.3231179,La Pizza
48.8934609,2.3239036,Alim
48.8934636,2.3239589,Le Spécial Sandwicherie
48.8448032,2.3241615,Poulet Poulette
48.8791636,2.3296055,La Petite Comédie
48.8795729,2.3273136,Baba Sandwichs
48.8791705,2.314941,New Impérial Monceau
48.8775697,2.3168932,Pause
48.8508299,2.2773239,Le Shanghaï
48.8702696,2.3272837,Cojean
38.2040879,-84.2742243,Wendy's
48.8758543,2.368313,Au pas de Saint-Louis
48.8632634,2.3499246,Libshop
48.8655897,2.3504299,Loké
48.8659783,2.3506482,Brick Lane
48.8487622,2.2829136,Cojean
48.8604509,2.3437017,Izakaya
48.866654,2.3608371,Omusubi Gonbei Paris République
48.8666191,2.3606799,Banh-Mi
48.8692914,2.3576457,Crazy Salad'Bar
48.8778892,2.3654298,Pomm' Resto
48.8900713,2.3382762,Tast Eat
48.8728156,2.3547294,Crêpe château d'eau
48.8878728,2.3251545,Restaurant Anatolie
48.8879037,2.3251021,Subway
48.8713539,2.3515836,Pizza Uskudar
48.8731859,2.3534545,Zinga
48.8556214,2.358848,Oh My Poke!
48.8634247,2.3336977,McDonald's
48.8565899,2.3558606,Pizza Presto
48.8613192,2.3429253,Restaurant Traditionnel Thaïlandais
48.8615506,2.3415949,La Quintessence
48.8519189,2.3731922,Palace Grill Kebab
48.8765335,2.3566137,L'Oasis
48.8761246,2.3575277,Burger King
48.8764427,2.3571653,Yummy
48.8464656,2.3700953,Épicerie & Associés
48.8293037,2.3336361,Tradition gourmande
48.8768884,2.3446077,Best Burger
48.8793326,2.3456084,Yong
48.8444602,2.3417934,Crêperie
48.8458597,2.342947,Greneta - Maison Rosebud
48.8442021,2.3418199,Taiyaki
48.8454423,2.3425104,Bobun 210
48.845045,2.3415146,"Pains, Salades & Fantaisies"
48.8460172,2.3408263,Kim Ly
48.8449839,2.3422029,Yi One
48.8457281,2.341181,Buns
48.8661884,2.379215,B'la Kaz
48.8751435,2.3214394,Eastwok
48.8750341,2.3203486,Midoré
48.8750385,2.3204573,Vivaio
48.8838959,2.3007505,Chez Swann
48.8841298,2.2983007,Sushi Shop
48.8830011,2.2984288,Délices d'Asie
48.8831459,2.2983464,Délices 17ème
48.8529293,2.3455743,Maoz
48.8830183,2.3030734,Sesame Food
48.8844044,2.2968868,Lina's
48.8766461,2.3593172,La Place
48.8479417,2.3232974,Poké Bar
48.8624719,2.3466327,Krispy Kreme
48.8610361,2.3481171,Pomme de Pain
48.8406722,2.3221794,Maison Ly
48.840558,2.3226111,Bowl & Co.
48.8409824,2.3232642,Olive Chicken
48.8358906,2.3190452,Avec Amour - Le Burger
48.83208,2.3128767,Alesia Food
48.8411552,2.2874578,Planet Food
48.8409266,2.2879633,Traiteur Asiatique
48.8335507,2.3096774,C Bon 2 Fou
48.8413889,2.3037127,Arzeh
48.8385586,2.3006342,Shun Xin
48.838417,2.3008217,Ô Petit Naples
48.8756751,2.29672,Pomme de Pain
48.8333727,2.3041726,Délices 15e
48.8323429,2.3030056,Tatou Pizza
48.8719052,2.3233445,Max & Britany
48.8260369,2.3596412,Mekong
48.8270841,2.3677252,Subway
48.8275407,2.3711757,Le Petit Sfax
48.8684223,2.3478205,aL
48.8716743,2.3480353,Soup
48.8854452,2.3101106,55 Tocqueville Express
48.8763273,2.3485811,Chez Paï
48.8543042,2.3715751,La Crêperie Qui Fait L'Angle
48.8358544,2.3242458,Straße
48.862302,2.3438921,McDonald's
48.8624513,2.3347579,McDonald's
48.8619547,2.3458867,McDonald's
48.828851,2.3552522,McDonald's
48.8734878,2.3837397,Viet passion
48.85482,2.3725284,O'Tacos
48.8964515,2.3596929,O'Tacos
48.8782624,2.3526287,Pizza 113
48.8732122,2.3632158,Plan D - Dwich & Glace
48.8701365,2.3563465,Osè ! Afro Streetfood
48.8730299,2.343994,Pti Nuage
48.8717826,2.3430107,Le Simplon
48.8983072,2.374476,231 East Street
48.8404424,2.3127636,Il Était une Pizza
48.8477642,2.3866103,Thuy
48.8912833,2.375884,Adana
48.8740712,2.33791,Cojean
48.8286639,2.373017,O'32
48.8281749,2.3720555,Domino's
48.8270857,2.3677812,Good Time
48.8454705,2.3544349,Comme à Athènes
48.8656286,2.3456746,Filakia - Petit Café d'Athènes
48.8599258,2.3512194,Crêperie bobo
48.8918687,2.3726233,Allô Sarina
48.8863615,2.3176566,Vague Coffee
48.8270044,2.3671634,Restaurant du Campus
48.8270419,2.3674196,Le Traiteur d'Asie
33.6597568,-95.5101194,Schlotzsky's
48.8306772,2.3545676,Chouquette
48.8323502,2.3714087,N+1 Bar à salade
48.8696607,2.2978962,Bagelstein
48.8789428,2.3570699,Antalya
48.8286043,2.3726928,L'art du Sandwich
48.8401326,2.3345693,Class'croute
48.8908694,2.317946,Medusa
48.8318185,2.3579857,Restaurant Hevi
48.8333023,2.3624138,Mondial Sandwich
48.8324345,2.359846,RL O Royal
48.8328225,2.3609939,Apna Punjab
48.8278813,2.371519,Maki Sushi Tokyo
48.8280524,2.3723527,Pasta Subito
48.82786,2.3714672,Le petit Sfax
48.8370405,2.3383495,Resto Royal
48.8684653,2.3032108,Pret A Manger
48.8541738,2.3368535,Così
48.8274124,2.3686583,Traiteur chinois Boubou
48.8267502,2.3667463,Olympiades Traiteur
48.8494467,2.298792,La Sandwicherie du XVe
48.8764835,2.3573705,KFC
48.8525414,2.405805,Buffet Dost
48.8654005,2.3766714,Binks
48.836651,2.4029104,Le Petit Traiteur Pékinois
48.8380602,2.3966799,Xin Mao
48.8373842,2.4009129,O'Bon Traiteur
48.8428137,2.3265249,Big Fernand
48.8451465,2.3492229,Joe Burger
48.8268041,2.3789105,Libshop
48.8401832,2.3406406,Le Palais de la Perse
48.8281136,2.3804307,Ang
48.8700658,2.2983963,Pret A Manger
48.8419007,2.2984714,Buns
48.8430473,2.3234173,Pomme de Pain
48.8806424,2.3662161,Compose
48.8634333,2.3485862,Roomies
48.8703326,2.2969157,Les Gourmets de Galilée
48.8641516,2.3716125,La Cantine Gourmande
48.8709175,2.3263077,Pomme de Pain
48.871357,2.3263935,Tasty Burger
48.8249651,2.3753708,Restaurant Renommée
48.8405802,2.3513226,Snacks Censier
48.8271901,2.3722852,Mangez-moi
48.8272247,2.3722304,Hoa Patay 82
48.8763874,2.3385186,So Nat
48.893888,2.3622972,La Rose de Paris
48.8448922,2.3837811,La Bonne Tradition
48.8835987,2.35049,Kaliente
48.8746401,2.3479124,Naoppé
48.84236,2.3986769,La Sicilienne
48.8595412,2.3504971,Shawrma Lovers
48.8513457,2.3440149,Chipotle
48.8398251,2.3498357,Porzione di Capri
48.8275961,2.3721357,Fit bowl
48.854131,2.3370297,Kaïto
48.8454532,2.3400758,Sama Loubane
48.8455287,2.3401146,Happy Snack
48.869765,2.354245,Chouchou
48.8840453,2.3506242,Snack 116
48.8617462,2.3414504,Pret A Manger
48.8916654,2.3742103,Venitia
48.8415813,2.3224546,McDonald's
48.880041,2.299016,L'artisan du Burger
48.8872233,2.3498892,KFC
48.8802613,2.3405304,Le Comptoir Belge
48.8732491,2.3566993,Madiba
48.8462385,2.3543352,Five Pizza
48.8319123,2.3760489,Food Trucks
48.8893465,2.3498339,Chicken spot
48.8319976,2.3761581,Le Camion qui Fume
48.8627378,2.3347799,Carrousel du Louvre
48.845837,2.355289,TacoSmash
48.8826191,2.3497613,Sam Kebab
48.8328091,2.3158352,Jin
48.878162,2.3582476,Tandoori Shukriya
48.8815279,2.3479612,La Cantina
48.8791919,2.3364542,100% Crousti
48.8469444,2.3536069,Burgart
48.8728944,2.3904283,Crêpemen' Bon
48.8626408,2.3619601,Berger
48.8791477,2.3491802,Michelangelo
48.8347843,2.3456234,Habibi
48.8395436,2.3379568,Istanbul
48.8785291,2.355832,Wings
48.8655381,2.3603224,Fermier Gourmet
48.8293632,2.371998,Andiamo
48.8805077,2.3530573,Maison du Kebab
48.8802974,2.337374,Gustave Claps
48.849523,2.3793092,L'Adelita
48.8576134,2.3525329,Yummy and Guiltfree
48.8761092,2.3382023,Gyoza House
48.8765317,2.3370161,Valerio
48.870261,2.3527749,Genç Urfa Dürüm
48.8571058,2.3784708,Chez Aline
48.8766885,2.3363175,Maison Nouilles 09
48.8766856,2.3363539,Aejung
48.8808186,2.3654668,Thai Siri
48.8631009,2.313711,PNY
48.8827445,2.3423276,Sylver
48.8713353,2.3765316,Saigon Sandwich
48.8397862,2.3799659,Spice Resto
48.8397055,2.3800677,Chez La Meilleure Crêpe
48.8396706,2.3801106,Le 116
48.8396398,2.3801543,Barouni
48.839382,2.3814283,Valentine
48.848322,2.3201226,Traiteur Asiatique
48.8802568,2.3436035,Chez Cléopâtre
48.8743068,2.3310395,Royal Pizza
48.8743073,2.3350701,Ayao
48.8743248,2.3318904,K & S
48.8791757,2.3486633,Resto Ilane
48.8792199,2.3488834,Poivron Rouge
48.879204,2.3487123,Xin Kai Yue
48.8775418,2.3498101,Délicieux Istanbul
48.8775182,2.3497524,Good Chicken
48.8814981,2.3149271,Sushi Shop
48.8776852,2.3545342,Asian Food Hallal
48.8782149,2.3546402,Turquoise Istanbul
48.8867276,2.3470451,La Porteña
48.8621525,2.321193,Food Breizh
48.8318342,2.328482,Iris du Liban
48.8458963,2.3833976,Rayan
48.8528759,2.367346,Fresh Poke
48.8758843,2.3419339,Domino's
48.8546257,2.3847378,Aux délices de Charonne
48.8823536,2.3391044,Any Time Food
48.8813183,2.3841244,Chalet des Gaufres
48.8847427,2.3698972,Ephes 2
48.8713799,2.3347061,Crep:s Crew
48.8722743,2.3394047,Lina's
48.8712601,2.3346928,231 Est St
48.8720582,2.3406579,Le Bar à Sandwich
48.8487839,2.4008653,Flash Kebab
48.8461295,2.4019723,Pizza di Faousto
48.8525027,2.4045004,Sandwicherie Chez Laziz
48.8698766,2.3834844,1920
48.8836074,2.3692464,Zarma
48.8867818,2.3406879,Au Petit Comptoir
48.8794324,2.3541977,Taste and Take
48.8841369,2.3517808,Djerba
48.8791664,2.3540805,China Express Nord
48.8854772,2.3529366,Pizza de Ouf
48.879035,2.353997,Sandwich Kebab
48.8847271,2.3521991,La Soufflet
48.8845805,2.3522207,The Chicken Hut
48.8343902,2.3259941,Pizza 14
48.8513963,2.3993213,Vitamin Restaurant
48.8589549,2.3408275,Coffee Crêpes
48.858966,2.3407499,Resto Louvre
48.8342195,2.3183433,Apollon
48.8818721,2.3547676,Exki
48.8679925,2.3727527,Domino's
48.8923791,2.3746464,Didim Kebab
48.8370086,2.3722489,Il fenomenale
48.837081,2.3723884,Anamour
48.8334274,2.3989009,Restaurant D'Oré
48.8704394,2.3502987,Italia trattoria
48.8711235,2.3063833,Burger King
48.8487649,2.2981078,Sushi Shop
48.8525185,2.3354967,Le Cercle des Universitaires
48.8429821,2.3867953,Sav'heures in
48.8492701,2.3401862,The French Waffle
48.8869916,2.3147133,Turkuaz
48.8819572,2.366654,El cartel del taco
48.8868822,2.3136095,Le Spécial Burger
48.8618336,2.3504845,Chez Elie
48.8479354,2.340756,Le Fournil
48.8482772,2.3408339,Bambou
48.8863832,2.3128557,Ben's
48.8756506,2.3396426,Goutu
48.8749163,2.3393268,Label Ferme
48.834738,2.3681362,Boom Burgers
48.8347622,2.3682079,Saveur Asia
48.8268713,2.3687115,Bobun 2 go
48.8732225,2.3904561,Afrik'n'Fusion
48.8246574,2.3643315,Chicken World
48.8818173,2.3641271,Grill Time
48.8817685,2.3642233,njus food
48.8421829,2.3008773,Original sandwich
48.8853405,2.3164248,Bò-bún gourmand
48.871322,2.3269758,Koss
48.8908238,2.3179029,Chez Sophinette
48.8784519,2.3642815,L'atelier du Miam
48.8788869,2.3634076,Jumbo
48.8789096,2.3633611,Mic Mac
48.8793066,2.3627246,Djaam
48.8799232,2.3634601,Speedza
48.8810871,2.3649024,Istanbul Grill
48.8502123,2.3821428,Lotus Imperial
48.8727151,2.40408,Pizza d'Haxo
48.849564,2.3872367,Cinar
48.8773144,2.3564516,Café Bangla
48.8910006,2.3761958,Alto'Tacos
48.8682571,2.3474998,Bioburger
48.8667457,2.3473592,Bollynan
48.8913886,2.3757681,La Ryad
48.8821676,2.3687632,Restaurant du Coin
48.890777,2.3773733,Délices de Flandre
48.8512775,2.3289475,Cuisine de Bar
48.8698319,2.3436451,Mongoo
48.834152,2.3874114,Aux délices de Bercy
48.8399561,2.3517896,Le Pot O'Lait
48.8457239,2.3419002,Saïgon Snack
48.8339136,2.3552,La Maison du Falafel
48.8333001,2.3558591,Chez Mimi
48.8364031,2.3587873,Rocher du Liban
48.855962,2.3589821,Ginsburger
48.8705577,2.2853416,Saveurs & Co
48.8787709,2.3625942,Restaurant Bodrum
48.8676897,2.3960001,Yummy Fried Chicken
48.8755814,2.3572955,Chicken Spot & Kebab
48.8756049,2.3570716,Place Food
48.8712679,2.3456118,Cojean
48.8527896,2.3432497,ThaiXpress
48.8785327,2.3572643,Bonoful
48.883003,2.346426,Cot Cot
48.8477939,2.4079968,Goa Kebab
48.8712631,2.3074957,Smash
48.8661108,2.3796875,So’fast
48.86544,2.3768587,Nobinobi
48.8712741,2.3533066,Restaurant Sancak
48.8646802,2.3563055,Restaurant Wenzhou 温州点心店
48.8706752,2.2852676,Sushi Shop Poincaré
48.8404149,2.351866,Monts & Rizières
48.8307923,2.3740461,Sushi M
48.8704776,2.2849317,Lys d'Asia
48.8651824,2.3624159,Season
48.8539503,2.3720856,Chicken Spot
48.8484022,2.3484029,Aux Délices d'Asie
48.8315463,2.3289273,Ikira Sushi
48.8673326,2.2816898,Le 32
48.8869088,2.3404269,Tutti Sensi
48.873153,2.325781,Djawa
48.8732727,2.3224622,Mesclun
48.8735516,2.3223831,Jasmin Kuacan
48.8735493,2.3213743,Cojean
48.8734927,2.3179157,Kini
48.8733117,2.3179866,Aux Goûts d'Asie
48.873516,2.3177298,Le Royal
48.8739451,2.3146426,Ïnuï
48.8739912,2.3146391,Roomies
48.8733402,2.3111198,L'Orient des Champs
48.8733646,2.3088283,Libshop
48.8667532,2.3451814,Le Panier
48.8724444,2.3761544,Traiteur Aux Bons Amis
48.8614054,2.353207,Exki
48.8591608,2.3502525,KeyJuice
48.8619569,2.3519254,Les Barytons
48.8599044,2.3508781,Pho Banh Cuon 14
48.8618879,2.3518982,Marie Madeleine
48.8668682,2.3735652,Kosmik Corner
48.8520576,2.339705,crêperie odéon
48.8379411,2.307941,Cerf Woody
48.8379922,2.3079981,My Salad
48.8572594,2.3805986,Feyrouz
48.8669523,2.3481331,O'Tacos
48.8677872,2.3328738,Mister Garden
48.867707,2.3324458,Nooi
